1850,"China, Mongolia, Spain, Portugal, France, United Kingdom, Albania,  Andorra, Greece, Ireland,"
1851,"India, Bangladesh, Cambodia, Nepal, Thailand, Viet Nam"
1852,"Egypt, South Africa, Angola,  Botswana, Central African Republic, Chad, Djibouti, Eritrea, Ethiopia, Kenya,"
1853,"Argentina, Bolivia, Brazil,  Chile, Ecuador, Paraguay, Peru, Uruguay"
1854,"United States, Canada, Mexico, Cuba"
1855,"India, Bangladesh, Bhutan, Nepal, Sri Lanka, Pakistan"
1856,"Trinidad and Tobago, Costa Rica, Nicaragua, Panama, Ecuador, Argentina, Bolivia, Brazil, Colombia, Guyana,"
1857,"Mexico, Canada,  United States"
1858,"Finland, Austria, Bulgaria, Denmark, Estonia, Germany, Greece, Hungary, Italy, Latvia,"
1859,"Antigua and Barbuda, Bahamas, Barbados, Belize, Canada, Costa Rica, Cuba, Dominica, Ecuador, El Salvador,"
1860,"China, Mongolia, Albania, Austria, Bulgaria, Croatia, Denmark, Greece, Italy, Montenegro,"
1861,"Antigua and Barbuda, Bahamas, Barbados, Cuba, Dominica, Dominican Republic, Guadeloupe, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines,"
1862,"Canada, United States, Mexico, Belize, Costa Rica, Cuba, El Salvador, Guatemala, Honduras, Dominican Republic,"
1863,"Bahamas, Guatemala, Mexico, Canada, United States"
1864,"United States, Canada, Mexico"
1865,"China, Japan, North Korea, Mongolia, Spain, Portugal, France, Finland, United Kingdom, Albania,"
1866,"Trinidad and Tobago, Brazil, Guyana, Suriname, Venezuela"
1867,"Ecuador, Chile, Argentina, Bolivia, Colombia, Peru"
1868,"Antigua and Barbuda, Bahamas, Barbados, Cuba,  Dominica, Dominican Republic, Guadeloupe, Jamaica, Saint Kitts and Nevis, Saint Lucia,"
1869,"China, Hong Kong, Japan, North Korea, South Korea, Taiwan, Spain, Portugal, France, Albania,"
1870,"Belize, Brazil, Colombia, Costa Rica, Cuba, El Salvador, Guatemala, Guyana, Honduras, Mexico,"
1871,"India, Nepal, Sri Lanka, Afghanistan, Kazakhstan, Kyrgyzstan, Tajikistan, Turkmenistan, Uzbekistan"
1872,"China, Hong Kong, North Korea, Macao, Mongolia, Taiwan, France, Finland, Albania, Austria,"
1873,"Trinidad and Tobago, Panama, Ecuador, Bolivia, Brazil, Colombia, Guyana, Peru, Venezuela"
1874,"Afghanistan, Albania, Armenia, Austria, Azerbaijan, Belarus, Bosnia and Herzegovina, China, Croatia, Czech Republic,"
1875,"China, Hong Kong, Japan, North Korea, South Korea, Taiwan, Spain, Portugal, France, Finland,"
1876,"South Africa, Angola, Botswana, DR Congo, Ethiopia, Kenya, Namibia, Somalia, South Sudan, Sudan,"
1877,"Cambodia, Indonesia, Malaysia, Myanmar, Philippines, Singapore, Thailand, Viet Nam"
1878,"Antigua and Barbuda, Bahamas, Barbados, Canada, Colombia, Cuba, Dominica, Dominican Republic, Grenada, Guatemala,"
1879,"Costa Rica, Ecuador, Honduras, Nicaragua, Panama"
1880,"China, India, Bangladesh, Cambodia, Laos, Myanmar, Nepal, Viet Nam"
1881,"Albania,  Austria, Belarus, Bulgaria, China, Croatia, Czech Republic, Estonia, Finland, Hungary,"
1882,"Barbados, Jamaica, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama,"
1883,"Japan, Russia, Canada, United States"
1884,"Morocco, Eritrea, Yemen, Jordan, Saudi Arabia, Syria, Turkey"
1885,"Australia,  Argentina"
1886,"Belgium, Denmark, Faroe Islands, Germany, Greece, Iceland, Ireland, Italy, Lithuania, Netherlands, Norway, Poland, Slovakia, Slovenia, Sweden, Switzerland, Mexico, Algeria, Morocco, Tunisia, Western Sahara, Canada, United States,  Russia, Mauritania, Turkey, Cape Verde"
1887,"China, Denmark, France, Japan, Mexico, Sweden, Faroe Islands, Germany,  Iceland, Ireland,"
1888,"Afghanistan, Albania, Algeria, Armenia, Austria, Azerbaijan, Belarus, Belgium, Bosnia and Herzegovina, China,"
1889,"Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Canada, United States"
1890,"South Africa, Burundi, DR Congo, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, Tanzania,"
1891,"Spain, France, Finland, United Kingdom, Albania, Andorra, Austria, Belgium, Bosnia and Herzegovina, Bulgaria,"
1892,"Bahamas, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Canada, United States"
1893,"Antigua and Barbuda, Argentina, Bahamas, Barbados, Belize, Brazil, Chile, Colombia, Cuba, Dominica,"
1894,"Guadeloupe, Trinidad and Tobago, Spain, Portugal, France, United Kingdom, Denmark, Faroe Islands, Iceland, Ireland,"
1895,"Angola, Benin, Botswana, Burkina Faso, Burundi,  Cameroon, Central African Republic, Chad,  DR Congo, Cote d'Ivoire,"
1896,"Bahamas, Cuba, Dominican Republic, Guadeloupe, Belize, Costa Rica, Honduras, Mexico, Canada, United States,"
1897,"Antigua and Barbuda, Barbados, Dominica, Guadeloupe, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Trinidad and Tobago, Mongolia, Spain,"
1898,"China, India, Bhutan"
1899,"China, Japan, North Korea, South Korea, Mongolia, Taiwan, Spain, France, Finland, United Kingdom,"
1900,"Mongolia, Spain, Portugal, France, Finland, United Kingdom, Albania, Andorra, Austria, Belgium,"
1901,"Argentina, Bahamas, Barbados, Bolivia, Brazil, Canada, Chile, Colombia, Cuba, Ecuador,"
1902,"China, Japan, North Korea, South Korea, Mongolia, Spain, France, United Kingdom, Albania, Andorra,"
1903,"China, Hong Kong, Japan, North Korea, South Korea, Macao, Mongolia, Taiwan, Spain, Portugal,"
1904,"Angola, Argentina, Australia, Brazil, Chile, Namibia, New Zealand, Peru, South Africa, Uruguay,"
1905,"United States, Uruguay, Belize, Costa Rica, Antigua and Barbuda, Argentina, Bahamas, Barbados, Bolivia, Brazil,"
1906,"China, Mongolia, Spain, France, Finland, United Kingdom, Albania, Austria, Belgium, Bosnia and Herzegovina,"
1907,"Bahamas, Cuba, Guadeloupe, Belize, Costa Rica, Guatemala, Honduras, Mexico, Nicaragua, Canada,"
1908,"China, Japan, Mongolia, Canada, United States, Russia, Kazakhstan"
1909,"Australia, Papua New Guinea, India, Bhutan, Cambodia, Indonesia, Laos, Myanmar, Nepal, Sri Lanka"
1910,"China, Mongolia, Spain, Portugal, France, Albania, Andorra, Austria, Bulgaria, Croatia,"
1911,"China, Mongolia, Spain, Portugal, France, Albania, Bosnia and Herzegovina, Bulgaria, Croatia, Greece,"
1912,"Australia, Papua New Guinea, Solomon Islands, Indonesia, Timor-Leste"
1913,"Albania, Algeria, Angola, Antigua and Barbuda, Argentina, Armenia, Australia, Austria, Azerbaijan, Bahamas,"
1914,"China, Japan, North Korea, South Korea, Taiwan, Spain, France, Finland, United Kingdom, Albania,"
1915,"Mexico  Puerto Rico, United States"
1916,"China, Japan, Taiwan, Costa Rica, Mexico, United States, Australia, Fiji, Marshall Islands, Federated States of Micronesia,"
1917,"Antigua and Barbuda, Bahamas, Barbados, Belize, Brazil, Canada, Colombia, Cuba, Dominica, Dominican Republic,"
1918,"Bahamas, Cuba, Dominican Republic,  Jamaica, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico,"
1919,"Antigua and Barbuda, Bahamas, Barbados, Cuba, Dominica, Guadeloupe, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Trinidad and Tobago,"
1920,"United States, Belize, Costa Rica, Antigua and Barbuda,  Bahamas, Barbados, Canada, Colombia, Cuba, Dominica,"
1921,"Spain, Portugal, France, United Kingdom, Albania, Belgium,  Bulgaria, Croatia, Faroe Islands, Germany,"
1922,"China, Japan, North Korea, South Korea, Mongolia, Taiwan, Spain,  France, Finland, United Kingdom,"
1923,"China, Hong Kong, Japan, North Korea, South Korea,  Mongolia, Spain, Portugal, France, Finland,"
1924,"China, Mongolia, Spain, Portugal, France, Finland, United Kingdom,   Albania, Andorra, Austria,"
1925,"Guatemala, Honduras, Nicaragua, United States, Canada, Mexico"
1926,"Papua New Guinea, Indonesia  Australasian, Indomalayan"
1927,"Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Canada, United States, Colombia"
1928,"India, Bangladesh, Cambodia, Myanmar, Nepal"
1929,"South Africa, Angola, Botswana, DR Congo, Djibouti, Eritrea, Ethiopia, Kenya, Malawi, Mozambique,"
1930,"Australia, Papua New Guinea, New Zealand, Fiji, Tonga, Vanuatu, Indonesia"
1931,"Argentina, Australia, Chile, South Africa, Brazil, Madagascar, Mozambique, Namibia, New Zealand, Uruguay,"
1932,"Canada, United States, Mexico, Ecuador"
1933,"Bahamas, Chile,  Cuba, Dominica, Dominican Republic, Ecuador, Honduras, Mexico, Peru, Saint Kitts and Nevis,"
1934,"Bahamas, Cuba, Dominica, Dominican Republic, Grenada, Guadeloupe, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines,"
1935,"Belgium, Czech Republic, France, Ireland, Netherlands, Romania, United Kingdom, Denmark, Germany, Sweden,"
1936,"Bahamas, Barbados, Cuba, Dominican Republic, Jamaica, Trinidad and Tobago, China, Hong Kong, Japan, Mongolia,"
1937,"Spain, Portugal, France, Finland, United Kingdom, Albania, Austria, Belgium, Bosnia and Herzegovina,  Bulgaria,"
1938,"Albania, Algeria, Armenia,  Benin, Botswana, Bulgaria, Burkina Faso, Burundi, Cameroon, Chad,"
1939,"Cambodia, China, Myanmar, Thailand, Viet Nam, Laos, Argentina"
1940,"India, Bangladesh, Cambodia, Laos, Myanmar, Nepal, Sri Lanka, Thailand, Viet Nam, Pakistan"
1941,"El Salvador, Guatemala, Honduras, Mexico, Nicaragua"
1942,"Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Belize"
1943,"Argentina, Chile, Australia, New Zealand"
1944,"Australia, Bangladesh, Brazil, Chile, China, Colombia, Comoros, Costa Rica, Fiji, India,"
1945,"Japan, Faroe Islands, Iceland, Norway, Canada, United States, Russia"
1946,"Antigua and Barbuda, Barbados, Dominica, Dominican Republic, Grenada, Guadeloupe, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines,"
1947,"Chile,  Argentina, Brazil, Paraguay, Uruguay"
1948,"United States, Belize, Costa Rica, Bahamas, Canada, Cuba, El Salvador, Guatemala, Honduras, Mexico,"
1949,"China, Mongolia,  Spain, Portugal, France, Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria,"
1950,"Antigua and Barbuda, Bahamas, Barbados, Cuba, Dominica, Dominican Republic, Grenada, Guadeloupe, Saint Kitts and Nevis, Saint Lucia,"
1951,"Costa Rica, El Salvador, Guatemala,  Honduras, Mexico, Nicaragua, United States, Belize, Canada"
1952,"Canada, Guatemala,  Mexico, United States"
1953,"India,  Bangladesh, Bhutan, Maldives, Myanmar, Nepal, Sri Lanka, Iran, Oman, Pakistan,"
1954,"Russia, United States, Iran, Marshall Islands, Federated States of Micronesia, Palau, Philippines, Saudi Arabia, Sudan, Yemen,"
1955,"Argentina, Brazil, Chile, Uruguay"
1956,"Antigua and Barbuda,  Bahamas, Barbados, Cuba, Dominica, Guadeloupe, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Trinidad and Tobago,"
1957,"China, Japan, North Korea, South Korea, Mongolia, Taiwan, Spain, Portugal, France, United Kingdom,"
1958,"Bahamas, Cuba, Canada, United States"
1959,"Costa Rica, Guatemala, Honduras, Mexico, Nicaragua, Panama, Canada, United States"
1960,"China, Hong Kong, Japan, North Korea, South Korea, Taiwan, Russia, India, Bangladesh, Malaysia,"
1961,"Guadeloupe, Spain, Portugal, France, United Kingdom, Denmark, Ireland, Costa Rica, Mexico, Panama,"
1962,"Antigua and Barbuda, Barbados, Cuba, Dominica, Dominican Republic,  Grenada, Guadeloupe, Jamaica, Saint Kitts and Nevis, Saint Lucia,"
1963,"China, Japan, North Korea, South Korea, Mongolia, Spain, France, Finland, Albania, Austria,"
1964,"China, Japan, North Korea, South Korea, Mexico, Canada, United States, Russia"
1965,"China, Hong Kong, Japan, North Korea, Mongolia, France, Finland, United Kingdom, Austria, Belgium,"
1966,"Costa Rica, El Salvador, Guatemala, Mexico, Honduras, Nicaragua"
1967,"China, India, Bangladesh, Bhutan, Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar,"
1968,"Belize, Costa Rica, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador, Argentina, Bolivia,"
1969,"Iceland, Canada, United States"
1970,"Spain, Portugal, France, United Kingdom, Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia,"
1971,"United States, Uruguay, Argentina, Belize, Bolivia, Brazil, Colombia, Costa Rica, Cuba, Ecuador,"
1972,"China, Japan, South Korea, Taiwan, Federated States of Micronesia, Palau, India, Bangladesh, Bhutan, Brunei,"
1973,"India, Bangladesh, Bhutan, Cambodia, Laos, Myanmar, Nepal, Thailand, Viet Nam, Iran,"
1974,"Cameroon, Chad, Ethiopia, Gambia, Guinea, Guinea-Bissau, Kenya, Mali, Mauritania, Niger,"
1975,"Canada, United States, Bahamas, Colombia, Cuba, Ecuador, Guatemala, Mexico, Peru"
1976,"China, North Korea, South Korea, Russia, India, Bangladesh, Bhutan, Brunei, Cambodia, Indonesia,"
1977,"Canada, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, United States, Venezuela, Antigua and Barbuda, Barbados,"
1978,"Spain, Portugal, France, Bulgaria, Croatia, Greece, Italy, Malta, Montenegro, Serbia,"
1979,"Spain, Albania, Austria, Bosnia and Herzegovina, Bulgaria, Croatia, Estonia, Germany, Greece, Hungary,"
1980,"China, Spain, Portugal, France, Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia,"
1981,"Antigua and Barbuda, Barbados, Cuba, Dominica, Dominican Republic, Grenada, Guadeloupe, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines,"
1982,"Finland, United Kingdom, Denmark, Estonia, Faroe Islands, Germany, Iceland, Ireland, Latvia, Norway,"
1983,"China, Hong Kong, Taiwan, Spain, Portugal, France, Finland, United Kingdom, Albania, Austria,"
1984,"Trinidad and Tobago, Costa Rica, Nicaragua, Panama, Ecuador, Chile, Argentina, Bolivia, Brazil, Colombia,"
1985,"Bahamas, Cuba, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Canada,"
1986,"China, Japan, Taiwan, Mexico, Canada, United States, Australia, New Zealand, Marshall Islands, Federated States of Micronesia,"
1987,"Bahamas, Belize, Costa Rica, El Salvador, Guatemala, Mexico, Canada, United States"
1988,"Spain, Portugal, France, Finland, United Kingdom, Albania, Andorra, Austria,  Belgium, Bosnia and Herzegovina,"
1989,"China, Mongolia, Spain, Portugal, France, Finland, Albania, Austria, Belgium, Bosnia and Herzegovina,"
1990,"Japan, South Korea, Costa Rica, Mexico, Canada, United States, Russia, Australia, New Zealand, Fiji,"
1991,"Dominican Republic, Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama,"
1992,"Australia, New Zealand, Chile, Argentina, Brazil,  Uruguay, South Africa, Namibia"
1993,"Angola, Burundi, DR Congo, Eritrea, Ethiopia, Kenya, Malawi, Mozambique, Namibia, Rwanda,"
1994,"Canada, Jamaica, United States,  Costa Rica, Nicaragua, Bahamas, Belize, Colombia, Cuba, Dominican Republic,"
1995,"Angola, Colombia,  DR Congo, Ecuador, Namibia, Peru, South Africa, Brazil, Canada, Congo,"
1996,"Antigua and Barbuda, Argentina, Bahamas, Barbados, Belize, Brazil, Canada,  Colombia, Costa Rica, Cuba,"
1997,"Canada, China, Japan, South Korea, Mexico, Russia, Taiwan, United States, Philippines"
1998,"Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Canada, United States, Chile, Argentina,"
1999,"Costa Rica, El Salvador, Guatemala,  Honduras, Mexico, Nicaragua, Panama, Ecuador, Bolivia, Colombia,"
2000,"Angola, Botswana, Burundi, Congo, DR Congo, Gabon, Kenya, Lesotho, Malawi,  Mozambique,"
2001,"Bolivia, Brazil, Colombia, Costa Rica, Ecuador, Guyana,  Panama, Peru, Suriname, Trinidad and Tobago,"
2002,"China, Hong Kong, Japan, North Korea, South Korea, Mongolia, Taiwan, Russia, India,  Bangladesh,"
2003,"China, Hong Kong, Japan, North Korea, South Korea, Mongolia, Taiwan, Russia, India, Bangladesh,"
2004,"Bahamas, Cuba, Dominican Republic, Guadeloupe, Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras,"
2005,"Barbados, Mexico, Australia, New Zealand, Ecuador, Chile, Argentina, Brazil, Peru, Uruguay,"
2006,"Egypt, Morocco, Western Sahara, India, Sri Lanka, Equatorial Guinea, Benin, Burkina Faso, Cameroon, Comoros,"
2007,"Bahamas, Barbados, Cuba, Jamaica, Belize, Costa Rica, Guatemala, Honduras, Mexico, Nicaragua,"
2008,"Ecuador, Brazil, Colombia,  Guyana, Peru, Suriname,  Venezuela"
2009,"South Africa, Angola, Botswana, Lesotho, Malawi, Mozambique, Namibia, Zambia, Zimbabwe"
2010,"China,  France, Finland, Albania, Austria, Bosnia and Herzegovina, Bulgaria, Croatia, Denmark, Estonia,"
2011,"Mexico, Canada, United States, Argentina, Peru"
2012,"India, Bangladesh, Cambodia, Laos, Myanmar, Nepal"
2013,"China, India, Nepal, Afghanistan, Kazakhstan, Kyrgyzstan, Pakistan, Tajikistan, Turkmenistan, Uzbekistan"
2014,"Argentina, Belize, Bolivia, Brazil, Chile, Colombia,  Ecuador, Guatemala, Guyana, Honduras,"
2015,"Bahamas, Cuba, Belize, El Salvador, Guatemala, Honduras, Mexico, Canada, United States"
2016,"Canada, United States, Guatemala, Mexico"
2017,"Trinidad and Tobago, Costa Rica, Panama, Ecuador, Bolivia, Brazil, Colombia, Guyana, Peru, Suriname,"
2018,"Bangladesh, Bhutan, Cambodia, India, Indonesia, Laos, Malaysia, Myanmar, Nepal, Pakistan,"
2019,"South Africa, DR Congo, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Sudan, Sudan,"
2020,"Cuba, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Canada,"
2021,"China, Hong Kong, India, Bangladesh, Cambodia, Laos, Myanmar, Nepal, Sri Lanka, Thailand,"
2022,"Ecuador, Chile, Argentina, Bolivia, Brazil, Colombia, Paraguay, Peru, Uruguay,  Venezuela"
2023,"Costa Rica,  El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Canada, United States"
2024,"Belize, Bolivia, Colombia, Ecuador, Guatemala, Honduras, Mexico, Nicaragua, Peru, Venezuela,"
2025,"Chile, Colombia, Ecuador,  Peru"
2026,"China,  Japan, North Korea, South Korea, Mongolia, Spain, France, Finland, Albania, Austria,"
2027,"Ecuador, Bolivia, Brazil, Colombia, Guyana,  Paraguay, Peru, Suriname, Venezuela"
2028,"United States, Belize, Costa Rica, Guadeloupe, Jamaica, Uruguay,  Antigua and Barbuda, Argentina, Bahamas, Barbados,"
2029,"China, Hong Kong, Japan, North Korea, South Korea, Macao, Taiwan, Spain, Portugal, France,"
2030,"Belize, Costa Rica,  El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador, Argentina,"
2031,"China, India, Bangladesh, Bhutan, Cambodia, Indonesia, Laos, Myanmar, Nepal, Thailand,"
2032,"El Salvador, Guatemala, Honduras, Mexico, Canada, United States"
2033,"Trinidad and Tobago, Colombia, Venezuela"
2034,"China, Mongolia, Albania, Austria, Bulgaria, Croatia, Greece, Hungary, Italy, Malta,"
2035,"China, Hong Kong, South Korea, Mongolia, Taiwan, Spain, Portugal, France, Finland, United Kingdom,"
2036,"Trinidad and Tobago, Panama, Ecuador, Chile, Argentina,  Bolivia, Brazil, Colombia, Guyana, Paraguay,"
2037,"Canada, United States, Costa Rica, Jamaica, Nicaragua, Antigua and Barbuda, Bahamas, Barbados, Belize, Bolivia,"
2038,"Spain, Portugal, France, Albania, Bulgaria, Croatia, Greece, Italy, Malta, Montenegro,"
2039,"India, Afghanistan, Iran, Iraq, Kuwait, Pakistan, Saudi Arabia"
2040,"Antigua and Barbuda, Barbados, Cuba, Dominica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Japan, France, Finland,"
2041,"China, Japan, North Korea, South Korea, Spain, France, Finland, United Kingdom, Belgium, Denmark,"
2042,"Austria,  Bulgaria, Croatia, Greece, Montenegro, Romania, Serbia, Moldova, Russia, Ukraine,"
2043,"Chile, Colombia, Ecuador, Peru, Panama"
2044,"El Salvador, Mexico, Ecuador, Colombia, Peru"
2045,"South Africa, Angola, Botswana, Lesotho, Namibia, Zimbabwe"
2046,"India, Bangladesh, Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Nepal, Philippines,"
2047,"Antigua and Barbuda, Bahamas, Barbados, Cuba, Dominica, Dominican Republic, Jamaica, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines,"
2048,"China, Japan, South Korea, Taiwan, Mexico, Canada, United States, Russia, Marshall Islands, Federated States of Micronesia"
2049,"Nicaragua, Panama, Ecuador, Bolivia, Brazil, Colombia, Guyana, Peru, Suriname, Venezuela"
2050,"India, Bhutan, Myanmar"
2051,"Honduras, Mexico, Nicaragua, Ecuador, Brazil, Colombia, Guyana, Suriname, Venezuela"
2052,"Ecuador, Chile, Colombia, Peru"
2053,"Chile, Argentina, Uruguay"
2054,"Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Canada, United States, Colombia, Venezuela"
2055,"New Zealand, Australia, Argentina"
2056,"Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Canada,"
2057,"China, Japan, North Korea, South Korea, Mongolia, Taiwan, Russia"
2058,"China, India, Bangladesh, Cambodia, Laos, Myanmar, Nepal, Thailand, Viet Nam"
2059,"China, Japan, North Korea, South Korea, Mexico, Canada, United States,  Russia"
2060,"Antigua and Barbuda, Bahamas, Barbados, Belize, Cuba, Dominica,  Dominican Republic, Guadeloupe, Mexico, Panama,"
2061,"Bahamas, Mexico, Canada, United States"
2062,"Bahamas, Colombia, Cuba, Ecuador, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama,"
2063,"Belize, Colombia, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama,  United States"
2064,"China, Japan, Taiwan, India, Bangladesh, Cambodia, Indonesia, Laos, Malaysia, Myanmar,"
2065,"China, Mongolia, Spain, Bulgaria, Greece, Romania, Algeria, Morocco, Tunisia, Russia,"
2066,"Cuba, Dominican Republic, Jamaica, Belize,  Costa Rica, Honduras, Mexico, Panama, United States, Chile,"
2067,"China, India, Bangladesh, Cambodia, Laos, Myanmar, Nepal, Thailand, Viet Nam, South Africa,"
2068,"Equatorial Guinea, South Africa, Angola, Botswana, Burundi, Cameroon, Central African Republic, Congo, DR Congo, Cote d'Ivoire,"
2069,"Russia, United States, Canada, Japan"
2070,"China, Spain, Portugal, France, United Kingdom, Albania, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia,"
2071,"China, Taiwan, Papua New Guinea, India, Bangladesh, Bhutan, Cambodia, Indonesia, Laos, Malaysia,"
2072,"Bangladesh, Cambodia, India, Indonesia, Laos, Myanmar, Thailand,  Viet Nam, Malaysia"
2073,"China, Mongolia, Portugal, France, Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia,"
2074,"Belize, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, United States"
2075,"Belize, Colombia, Costa Rica, Guatemala,  Honduras, Mexico, Nicaragua, Panama, Venezuela"
2076,"Barbados, China, Hong Kong, Japan, South Korea, Mongolia, Taiwan, Spain,  Portugal, France,"
2077,"Angola, Antigua and Barbuda, Argentina, Bahamas, Barbados, Benin, Brazil, Cameroon, Canada, Colombia,"
2078,"Australia, Bangladesh, Brunei, Cambodia, Eritrea, Fiji, India, Indonesia,  Laos, Malaysia,"
2079,"Trinidad and Tobago, Ecuador, Bolivia, Brazil, Colombia,  Guyana, Peru, Suriname, Venezuela"
2080,"Argentina, Bolivia, Brazil, Paraguay, Peru, Uruguay"
2081,"Belize, Costa Rica, El Salvador,  Guatemala, Honduras, Mexico, Nicaragua, Panama, Canada, United States,"
2082,"China, Taiwan, India, Bangladesh, Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar,"
2083,"China, Japan, North Korea, South Korea, Finland, Belgium, Denmark, Norway, Sweden, Mexico,"
2084,"Grenada, Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama,"
2085,"Bahamas,  Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Canada,"
2086,"Spain, France, Finland, United Kingdom, Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia,"
2087,"Belize, Costa Rica, El Salvador,  Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador, Colombia"
2088,"China, Taiwan, India, Bhutan, Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar,"
2089,"China, Hong Kong, Japan, North Korea, South Korea, Taiwan, Spain, France, Finland, United Kingdom,"
2090,"United States, Belize, Costa Rica, Uruguay, Guadeloupe, Antigua and Barbuda, Argentina, Bahamas, Barbados,  Bolivia,"
2091,"China, Mongolia, Finland, Norway, Sweden, Canada, United States, Russia, Kazakhstan"
2092,"China, Japan, North Korea, South Korea, Mongolia, Russia, Kazakhstan, Taiwan"
2093,"Belize, Costa Rica, Guatemala, Honduras, Mexico, Nicaragua, Panama"
2094,"China, Mongolia, Spain, France, Albania, Andorra, Austria, Bosnia and Herzegovina, Bulgaria, Croatia,"
2095,"Bolivia, Brazil, Colombia, Ecuador, Guyana, Peru, Suriname, Trinidad and Tobago,  Venezuela"
2096,"Bahamas, Cuba, Dominican Republic, Jamaica, Belize, El Salvador, Mexico, Panama, Canada, United States,"
2097,"Antigua and Barbuda, Bahamas, Barbados, Cuba, Dominica, Dominican Republic, Grenada, Guadeloupe,  Jamaica, Saint Kitts and Nevis,"
2098,"Cuba, Dominican Republic, Jamaica, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua,"
2099,"Bahamas, Cuba, Dominican Republic, Guadeloupe, Jamaica, Belize, Costa Rica, Guatemala,  Honduras, Mexico,"
2100,"South Africa, Angola, Botswana, Burundi, Cameroon,  Central African Republic, Chad, DR Congo, Eritrea, Ethiopia,"
2101,"Argentina, Brazil, Paraguay  Neotropical"
2102,"Bahamas, Cuba, Dominican Republic, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Canada,"
2103,"China, Japan, Mongolia, Spain, Portugal, France, Finland, United Kingdom, Albania, Austria,"
2104,"Trinidad and Tobago, Belize, Costa Rica, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador, Chile,"
2105,"Albania, Algeria, Angola, Antigua and Barbuda, Argentina, Armenia, Austria,  Azerbaijan, Bahamas, Barbados,"
2106,"Argentina, Brazil, Uruguay, South Africa, Angola, Mozambique, Namibia"
2107,"China, Spain, Portugal, France, Croatia, Italy, Morocco, Tunisia, Russia, Ukraine,"
2108,"Equatorial Guinea, South Africa, Angola, Benin, Botswana, Burkina Faso, Burundi, Cameroon, Central African Republic,  Chad,"
2109,"Bahamas, Cuba, Dominican Republic, Guadeloupe, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico,"
2110,"Spain, Portugal, France, Finland, United Kingdom, Belgium,  Denmark, Estonia, Faroe Islands, Germany,"
